00,0,0.246893,1
ff,255,0.246893,2
80,128,0.188803,3
7f,127,0.188803,4
ef,239,0.188575,5
10,16,0.188575,6
08,8,0.184204,7
f7,247,0.184204,8
bf,191,0.182592,9
40,64,0.182592,10
01,1,0.181857,11
fe,254,0.181857,12
02,2,0.181459,13
fd,253,0.181459,14
df,223,0.181451,15
20,32,0.181451,16
fb,251,0.178361,17
04,4,0.178361,18
90,144,0.131297,19
6f,111,0.131297,20
e7,231,0.128420,21
18,24,0.128420,22
88,136,0.127446,23
77,119,0.127446,24
c0,192,0.127090,25
3f,63,0.127090,26
af,175,0.126327,27
50,80,0.126327,28
ee,238,0.125753,29
11,17,0.125753,30
ed,237,0.125165,31
12,18,0.125165,32
82,130,0.124676,33
7d,125,0.124676,34
81,129,0.124309,35
7e,126,0.124309,36
cf,207,0.124253,37
30,48,0.124253,38
5f,95,0.123495,39
a0,160,0.123495,40
f6,246,0.122883,41
09,9,0.122883,42
b7,183,0.122449,43
48,72,0.122449,44
eb,235,0.122181,45
14,20,0.122181,46
d7,215,0.121478,47
28,40,0.121478,48
0a,10,0.121024,49
f5,245,0.121024,50
be,190,0.120791,51
41,65,0.120791,52
7b,123,0.119431,53
84,132,0.119431,54
0c,12,0.118459,55
f3,243,0.118459,56
21,33,0.118200,57
de,222,0.118200,58
03,3,0.118185,59
fc,252,0.118185,60
42,66,0.118070,61
bd,189,0.118070,62
9f,159,0.117477,63
60,96,0.117477,64
dd,221,0.116009,65
22,34,0.116009,66
bb,187,0.114645,67
44,68,0.114645,68
db,219,0.114242,69
24,36,0.114242,70
05,5,0.113740,71
fa,250,0.113740,72
f9,249,0.113295,73
06,6,0.113295,74
98,152,0.072274,75
67,103,0.072274,76
2f,47,0.070615,77
d0,208,0.070615,78
6e,110,0.068985,79
91,145,0.068985,80
92,146,0.068472,81
6d,109,0.068472,82
19,25,0.068051,83
e6,230,0.068051,84
58,88,0.067928,85
a7,167,0.067928,86
4f,79,0.067252,87
b0,176,0.067252,88
c8,200,0.067174,89
37,55,0.067174,90
1a,26,0.066328,91
e5,229,0.066328,92
89,137,0.066160,93
76,118,0.066160,94
c7,199,0.066005,95
38,56,0.066005,96
ae,174,0.065418,97
51,81,0.065418,98
8a,138,0.064919,99
75,117,0.064919,100
94,148,0.064618,101
6b,107,0.064618,102
57,87,0.064464,103
a8,168,0.064464,104
c1,193,0.064387,105
3e,62,0.064387,106
1c,28,0.063422,107
e3,227,0.063422,108
ad,173,0.063222,109
52,82,0.063222,110
ec,236,0.063162,111
13,19,0.063162,112
c2,194,0.062649,113
3d,61,0.062649,114
31,49,0.062614,115
ce,206,0.062614,116
b6,182,0.062514,117
49,73,0.062514,118
8f,143,0.062360,119
70,112,0.062360,120
1f,31,0.061637,121
e0,224,0.061637,122
7c,124,0.061498,123
83,131,0.061498,124
8c,140,0.060870,125
73,115,0.060870,126
a1,161,0.060831,127
5e,94,0.060831,128
32,50,0.060705,129
cd,205,0.060705,130
d6,214,0.060274,131
29,41,0.060274,132
0b,11,0.060145,133
f4,244,0.060145,134
54,84,0.059840,135
ab,171,0.059840,136
4a,74,0.059731,137
b5,181,0.059731,138
68,104,0.059547,139
97,151,0.059547,140
a2,162,0.059370,141
5d,93,0.059370,142
15,21,0.059244,143
ea,234,0.059244,144
e9,233,0.058221,145
16,22,0.058221,146
34,52,0.058159,147
cb,203,0.058159,148
3b,59,0.058116,149
c4,196,0.058116,150
d5,213,0.057757,151
2a,42,0.057757,152
bc,188,0.057031,153
43,67,0.057031,154
9e,158,0.056637,155
61,97,0.056637,156
7a,122,0.056567,157
85,133,0.056567,158
4c,76,0.056563,159
b3,179,0.056563,160
0d,13,0.056447,161
f2,242,0.056447,162
86,134,0.055928,163
79,121,0.055928,164
a4,164,0.055740,165
5b,91,0.055740,166
d3,211,0.055357,167
2c,44,0.055357,168
0e,14,0.054812,169
f1,241,0.054812,170
dc,220,0.054282,171
23,35,0.054282,172
62,98,0.053798,173
9d,157,0.053798,174
ba,186,0.052944,175
45,69,0.052944,176
da,218,0.050959,177
25,37,0.050959,178
9b,155,0.050958,179
64,100,0.050958,180
46,70,0.050938,181
b9,185,0.050938,182
07,7,0.050678,183
f8,248,0.050678,184
96,150,0.049885,185
69,105,0.049885,186
26,38,0.049153,187
d9,217,0.049153,188
8d,141,0.048805,189
72,114,0.048805,190
