cb,203,0.069739,104
16,22,0.067586,105
e9,233,0.067586,106
57,87,0.065433,107
a8,168,0.065433,108
c4,196,0.065201,109
3b,59,0.065201,110
0d,13,0.065013,111
f2,242,0.065013,112
da,218,0.063920,113
25,37,0.063920,114
38,56,0.063054,115
c7,199,0.063054,116
8a,138,0.062819,117
75,117,0.062819,118
54,84,0.062803,119
ab,171,0.062803,120
5d,93,0.062708,121
a2,162,0.062708,122
f8,248,0.062443,123
07,7,0.062443,124
e5,229,0.060586,125
1a,26,0.060586,126
32,50,0.059979,127
cd,205,0.059979,128
37,55,0.058998,129
c8,200,0.058998,130
e0,224,0.057936,131
1f,31,0.057936,132
ba,186,0.057861,133
45,69,0.057861,134
58,88,0.057163,135
a7,167,0.057163,136
29,41,0.056969,137
d6,214,0.056969,138
8b,139,0.056297,139
74,116,0.056297,140
70,112,0.055654,141
8f,143,0.055654,142
c2,194,0.055582,143
3d,61,0.055582,144
89,137,0.055530,145
76,118,0.055530,146
0b,11,0.055140,147
f4,244,0.055140,148
6b,107,0.055005,149
94,148,0.055005,150
23,35,0.054185,151
dc,220,0.054185,152
ad,173,0.053417,153
52,82,0.053417,154
49,73,0.051814,155
b6,182,0.051814,156
85,133,0.050240,157
7a,122,0.050240,158
61,97,0.050062,159
9e,158,0.050062,160
43,67,0.048356,161
bc,188,0.048356,162
98,152,0.048205,163
67,103,0.048205,164
66,102,0.047342,165
99,153,0.047342,166
4f,79,0.047152,167
b0,176,0.047152,168
15,21,0.046211,169
ea,234,0.046211,170
92,146,0.045007,171
6d,109,0.045007,172
9a,154,0.044832,173
65,101,0.044832,174
56,86,0.043547,175
a9,169,0.043547,176
5e,94,0.041822,177
a1,161,0.041822,178
55,85,0.041119,179
aa,170,0.041119,180
2f,47,0.040618,181
d0,208,0.040618,182
7c,124,0.040106,183
83,131,0.040106,184
e6,230,0.039707,185
19,25,0.039707,186
5c,92,0.039330,187
a3,163,0.039330,188
31,49,0.038167,189
ce,206,0.038167,190
0f,15,0.036657,191
f0,240,0.036657,192
ec,236,0.036528,193
13,19,0.036528,194
c1,193,0.035810,195
3e,62,0.035810,196
27,39,0.035511,197
d8,216,0.035511,198
63,99,0.034821,199
9c,156,0.034821,200
72,114,0.034414,201
8d,141,0.034414,202
4e,78,0.034220,203
b1,177,0.034220,204
d1,209,0.033810,205
2e,46,0.033810,206
2b,43,0.033358,207
d4,212,0.033358,208
5a,90,0.032861,209
a5,165,0.032861,210
51,81,0.032590,211
ae,174,0.032590,212
47,71,0.032537,213
b8,184,0.032537,214
ca,202,0.032036,215
35,53,0.032036,216
8e,142,0.032024,217
71,113,0.032024,218
93,147,0.031570,219
6c,108,0.031570,220
78,120,0.030324,221
87,135,0.030324,222
91,145,0.030302,223
6e,110,0.030302,224
33,51,0.029843,225
cc,204,0.029843,226
c3,195,0.029385,227
3c,60,0.029385,228
c9,201,0.027201,229
36,54,0.027201,230
95,149,0.026989,231
6a,106,0.026989,232
4b,75,0.026712,233
b4,180,0.026712,234
59,89,0.025648,235
a6,166,0.025648,236
e2,226,0.025594,237
1d,29,0.025594,238
e4,228,0.025420,239
1b,27,0.025420,240
17,23,0.024900,241
e8,232,0.024900,242
53,83,0.021344,243
ac,172,0.021344,244
c6,198,0.021008,245
39,57,0.021008,246
e1,225,0.020996,247
1e,30,0.020996,248
b2,178,0.020301,249
4d,77,0.020301,250
2d,45,0.016454,251
d2,210,0.016454,252
96,150,0.016221,253
69,105,0.016221,254
c5,197,0.016200,255
3a,58,0.016200,256
