00,0,0.244219,1
ff,255,0.244219,2
01,1,0.189931,3
fe,254,0.189931,4
80,128,0.187830,5
7f,127,0.187830,6
f7,247,0.187369,7
08,8,0.187369,8
20,32,0.185389,9
df,223,0.185389,10
02,2,0.182396,11
fd,253,0.182396,12
ef,239,0.181943,13
10,16,0.181943,14
40,64,0.181130,15
bf,191,0.181130,16
04,4,0.167216,17
fb,251,0.167216,18
f6,246,0.132014,19
09,9,0.132014,20
7e,126,0.131377,21
81,129,0.131377,22
de,222,0.131190,23
21,33,0.131190,24
5f,95,0.129410,25
a0,160,0.129410,26
88,136,0.129056,27
77,119,0.129056,28
fc,252,0.128803,29
03,3,0.128803,30
11,17,0.128152,31
ee,238,0.128152,32
be,190,0.127612,33
41,65,0.127612,34
28,40,0.126685,35
d7,215,0.126685,36
f5,245,0.125422,37
0a,10,0.125422,38
c0,192,0.125009,39
3f,63,0.125009,40
e7,231,0.124860,41
18,24,0.124860,42
b7,183,0.124844,43
48,72,0.124844,44
6f,111,0.124650,45
90,144,0.124650,46
dd,221,0.124619,47
22,34,0.124619,48
7d,125,0.124525,49
82,130,0.124525,50
60,96,0.123321,51
9f,159,0.123321,52
30,48,0.121852,53
cf,207,0.121852,54
12,18,0.121499,55
ed,237,0.121499,56
bd,189,0.120943,57
42,66,0.120943,58
50,80,0.119459,59
af,175,0.119459,60
fa,250,0.113838,61
05,5,0.113838,62
db,219,0.110692,63
24,36,0.110692,64
7b,123,0.110480,65
84,132,0.110480,66
f3,243,0.109405,67
0c,12,0.109405,68
bb,187,0.107852,69
44,68,0.107852,70
06,6,0.106804,71
f9,249,0.106804,72
14,20,0.106075,73
eb,235,0.106075,74
a1,161,0.073272,75
5e,94,0.073272,76
89,137,0.072683,77
76,118,0.072683,78
29,41,0.072177,79
d6,214,0.072177,80
f4,244,0.070719,81
0b,11,0.070719,82
dc,220,0.070644,83
23,35,0.070644,84
49,73,0.070235,85
b6,182,0.070235,86
c1,193,0.069919,87
3e,62,0.069919,88
e6,230,0.069807,89
19,25,0.069807,90
83,131,0.069806,91
7c,124,0.069806,92
61,97,0.069747,93
9e,158,0.069747,94
a8,168,0.069275,95
57,87,0.069275,96
6e,110,0.069275,97
91,145,0.069275,98
ce,206,0.068483,99
31,49,0.068483,100
bc,188,0.067651,101
43,67,0.067651,102
13,19,0.067523,103
ec,236,0.067523,104
1f,31,0.067015,105
e0,224,0.067015,106
5d,93,0.066987,107
a2,162,0.066987,108
c8,200,0.066885,109
37,55,0.066885,110
75,117,0.066449,111
8a,138,0.066449,112
ae,174,0.066224,113
51,81,0.066224,114
d5,213,0.066126,115
2a,42,0.066126,116
98,152,0.065935,117
67,103,0.065935,118
68,104,0.065603,119
97,151,0.065603,120
4f,79,0.065269,121
b0,176,0.065269,122
c7,199,0.064077,123
38,56,0.064077,124
b5,181,0.064062,125
4a,74,0.064062,126
3d,61,0.063646,127
c2,194,0.063646,128
9d,157,0.063621,129
62,98,0.063621,130
e5,229,0.063611,131
1a,26,0.063611,132
6d,109,0.062995,133
92,146,0.062995,134
a7,167,0.062674,135
58,88,0.062674,136
d0,208,0.062614,137
2f,47,0.062614,138
32,50,0.062407,139
cd,205,0.062407,140
70,112,0.061176,141
8f,143,0.061176,142
ad,173,0.060063,143
52,82,0.060063,144
da,218,0.056539,145
25,37,0.056539,146
85,133,0.055813,147
7a,122,0.055813,148
f2,242,0.055543,149
0d,13,0.055543,150
45,69,0.054051,151
ba,186,0.054051,152
f8,248,0.053635,153
07,7,0.053635,154
a4,164,0.053250,155
5b,91,0.053250,156
15,21,0.052578,157
ea,234,0.052578,158
8c,140,0.051822,159
73,115,0.051822,160
d3,211,0.051623,161
2c,44,0.051623,162
9b,155,0.050470,163
64,100,0.050470,164
3b,59,0.050440,165
c4,196,0.050440,166
d9,217,0.050137,167
26,38,0.050137,168
b3,179,0.049864,169
4c,76,0.049864,170
86,134,0.049402,171
79,121,0.049402,172
0e,14,0.049248,173
f1,241,0.049248,174
6b,107,0.048624,175
94,148,0.048624,176
34,52,0.048218,177
cb,203,0.048218,178
e3,227,0.048202,179
1c,28,0.048202,180
b9,185,0.047625,181
46,70,0.047625,182
6a,106,0.046295,183
95,149,0.046295,184
ab,171,0.046215,185
54,84,0.046215,186
16,22,0.046210,187
e9,233,0.046210,188
63,99,0.043482,189
9c,156,0.043482,190
69,105,0.040875,191
96,150,0.040875,192
a5,165,0.038729,193
5a,90,0.038729,194
72,114,0.037161,195
8d,141,0.037161,196
1d,29,0.035828,197
e2,226,0.035828,198
87,135,0.034678,199
78,120,0.034678,200
4b,75,0.034017,201
b4,180,0.034017,202
e8,232,0.033601,203
17,23,0.033601,204
36,54,0.033167,205
c9,201,0.033167,206
71,113,0.032577,207
8e,142,0.032577,208
6c,108,0.032404,209
93,147,0.032404,210
2e,46,0.030566,211
d1,209,0.030566,212
1e,30,0.030488,213
e1,225,0.030488,214
8b,139,0.030047,215
74,116,0.030047,216
a3,163,0.029987,217
5c,92,0.029987,218
a6,166,0.028475,219
59,89,0.028475,220
4e,78,0.028019,221
b1,177,0.028019,222
f0,240,0.027923,223
0f,15,0.027923,224
39,57,0.027285,225
c6,198,0.027285,226
3c,60,0.027263,227
c3,195,0.027263,228
9a,154,0.027078,229
65,101,0.027078,230
