ff,255,0.245950,1
00,0,0.245950,2
fd,253,0.197027,3
02,2,0.197027,4
04,4,0.194639,5
fb,251,0.194639,6
bf,191,0.194186,7
40,64,0.194186,8
fe,254,0.190572,9
01,1,0.190572,10
7f,127,0.182441,11
80,128,0.182441,12
ef,239,0.180356,13
10,16,0.180356,14
df,223,0.175536,15
20,32,0.175536,16
08,8,0.162895,17
f7,247,0.162895,18
f9,249,0.146903,19
06,6,0.146903,20
42,66,0.144249,21
bd,189,0.144249,22
44,68,0.143088,23
bb,187,0.143088,24
fa,250,0.141335,25
05,5,0.141335,26
fc,252,0.138969,27
03,3,0.138969,28
41,65,0.138227,29
be,190,0.138227,30
7b,123,0.134979,31
84,132,0.134979,32
7d,125,0.133167,33
82,130,0.133167,34
14,20,0.130681,35
eb,235,0.130681,36
12,18,0.130366,37
ed,237,0.130366,38
3f,63,0.128879,39
c0,192,0.128879,40
af,175,0.128558,41
50,80,0.128558,42
24,36,0.127434,43
db,219,0.127434,44
7e,126,0.126761,45
81,129,0.126761,46
22,34,0.126735,47
dd,221,0.126735,48
11,17,0.125233,49
ee,238,0.125233,50
60,96,0.123573,51
9f,159,0.123573,52
de,222,0.120867,53
21,33,0.120867,54
90,144,0.115471,55
6f,111,0.115471,56
0c,12,0.112511,57
f3,243,0.112511,58
f5,245,0.112006,59
0a,10,0.112006,60
b7,183,0.110372,61
48,72,0.110372,62
cf,207,0.110148,63
30,48,0.110148,64
a0,160,0.109776,65
5f,95,0.109776,66
09,9,0.107105,67
f6,246,0.107105,68
88,136,0.097574,69
77,119,0.097574,70
18,24,0.095272,71
e7,231,0.095272,72
46,70,0.094508,73
b9,185,0.094508,74
f8,248,0.091242,75
07,7,0.091242,76
28,40,0.090663,77
d7,215,0.090663,78
45,69,0.089231,79
ba,186,0.089231,80
bc,188,0.086697,81
43,67,0.086697,82
86,134,0.085536,83
79,121,0.085536,84
e9,233,0.081680,85
16,22,0.081680,86
3b,59,0.081251,87
c4,196,0.081251,88
7a,122,0.079848,89
85,133,0.079848,90
54,84,0.079044,91
ab,171,0.079044,92
3d,61,0.078989,93
c2,194,0.078989,94
26,38,0.078711,95
d9,217,0.078711,96
ad,173,0.077693,97
52,82,0.077693,98
ea,234,0.076896,99
15,21,0.076896,100
7c,124,0.075604,101
83,131,0.075604,102
64,100,0.075251,103
9b,155,0.075251,104
13,19,0.073625,105
ec,236,0.073625,106
62,98,0.073614,107
9d,157,0.073614,108
da,218,0.073418,109
25,37,0.073418,110
c1,193,0.073238,111
3e,62,0.073238,112
51,81,0.072624,113
ae,174,0.072624,114
dc,220,0.069940,115
23,35,0.069940,116
94,148,0.068431,117
6b,107,0.068431,118
61,97,0.068132,119
