76,118,0.063934,143
89,137,0.063934,144
c8,200,0.063548,145
37,55,0.063548,146
19,25,0.063194,147
e6,230,0.063194,148
67,103,0.063138,149
98,152,0.063138,150
a7,167,0.062695,151
58,88,0.062695,152
d9,217,0.062668,153
26,38,0.062668,154
43,67,0.061802,155
bc,188,0.061802,156
7c,124,0.061267,157
83,131,0.061267,158
13,19,0.061204,159
ec,236,0.061204,160
29,41,0.060627,161
d6,214,0.060627,162
0e,14,0.060570,163
f1,241,0.060570,164
97,151,0.060234,165
68,104,0.060234,166
57,87,0.059978,167
a8,168,0.059978,168
92,146,0.059584,169
6d,109,0.059584,170
3d,61,0.059444,171
c2,194,0.059444,172
23,35,0.059386,173
dc,220,0.059386,174
c7,199,0.059334,175
38,56,0.059334,176
ad,173,0.059296,177
52,82,0.059296,178
35,53,0.058089,179
ca,202,0.058089,180
9d,157,0.057599,181
62,98,0.057599,182
5d,93,0.057229,183
a2,162,0.057229,184
cd,205,0.057221,185
32,50,0.057221,186
0b,11,0.055946,187
f4,244,0.055946,188
8e,142,0.055515,189
71,113,0.055515,190
b5,181,0.055361,191
4a,74,0.055361,192
1a,26,0.054524,193
e5,229,0.054524,194
2a,42,0.051941,195
d5,213,0.051941,196
99,153,0.045815,197
66,102,0.045815,198
47,71,0.042926,199
b8,184,0.042926,200
d8,216,0.041349,201
27,39,0.041349,202
1b,27,0.040692,203
e4,228,0.040692,204
56,86,0.038228,205
a9,169,0.038228,206
c5,197,0.037759,207
3a,58,0.037759,208
36,54,0.036328,209
c9,201,0.036328,210
17,23,0.034592,211
e8,232,0.034592,212
2b,43,0.033445,213
d4,212,0.033445,214
63,99,0.032636,215
9c,156,0.032636,216
d1,209,0.030880,217
2e,46,0.030880,218
53,83,0.029717,219
ac,172,0.029717,220
a5,165,0.028666,221
5a,90,0.028666,222
a6,166,0.028253,223
59,89,0.028253,224
2d,45,0.027819,225
d2,210,0.027819,226
4d,77,0.027783,227
b2,178,0.027783,228
72,114,0.027360,229
8d,141,0.027360,230
e1,225,0.026680,231
1e,30,0.026680,232
b4,180,0.025871,233
4b,75,0.025871,234
f0,240,0.025613,235
0f,15,0.025613,236
e2,226,0.025180,237
1d,29,0.025180,238
95,149,0.024601,239
6a,106,0.024601,240
78,120,0.023674,241
87,135,0.023674,242
6c,108,0.021856,243
93,147,0.021856,244
cc,204,0.020644,245
33,51,0.020644,246
b1,177,0.019003,247
4e,78,0.019003,248
a3,163,0.018879,249
5c,92,0.018879,250
3c,60,0.018376,251
c3,195,0.018376,252
96,150,0.018090,253
69,105,0.018090,254
39,57,0.012334,255
c6,198,0.012334,256
