e3,227,0.053074,145
1c,28,0.053074,146
4c,76,0.052363,147
b3,179,0.052363,148
e6,230,0.052277,149
19,25,0.052277,150
ae,174,0.051927,151
51,81,0.051927,152
7c,124,0.051898,153
83,131,0.051898,154
a4,164,0.051550,155
5b,91,0.051550,156
b6,182,0.051502,157
49,73,0.051502,158
2f,47,0.050427,159
d0,208,0.050427,160
98,152,0.050213,161
67,103,0.050213,162
5e,94,0.049860,163
a1,161,0.049860,164
3c,60,0.049011,165
c3,195,0.049011,166
c8,200,0.048822,167
37,55,0.048822,168
e2,226,0.048383,169
1d,29,0.048383,170
15,21,0.046389,171
ea,234,0.046389,172
3e,62,0.045865,173
c1,193,0.045865,174
d1,209,0.044614,175
2e,46,0.044614,176
0d,13,0.041695,177
f2,242,0.041695,178
45,69,0.041075,179
ba,186,0.041075,180
94,148,0.039653,181
6b,107,0.039653,182
73,115,0.039216,183
8c,140,0.039216,184
c4,196,0.039056,185
3b,59,0.039056,186
76,118,0.038067,187
89,137,0.038067,188
6e,110,0.037982,189
91,145,0.037982,190
c5,197,0.035489,191
3a,58,0.035489,192
ac,172,0.034970,193
53,83,0.034970,194
35,53,0.034497,195
ca,202,0.034497,196
47,71,0.033582,197
b8,184,0.033582,198
a3,163,0.033301,199
5c,92,0.033301,200
63,99,0.032955,201
9c,156,0.032955,202
39,57,0.032952,203
c6,198,0.032952,204
8d,141,0.032153,205
72,114,0.032153,206
aa,170,0.031564,207
55,85,0.031564,208
6a,106,0.031097,209
95,149,0.031097,210
2b,43,0.030313,211
d4,212,0.030313,212
1e,30,0.030148,213
e1,225,0.030148,214
17,23,0.029637,215
e8,232,0.029637,216
a6,166,0.029569,217
59,89,0.029569,218
6c,108,0.029228,219
93,147,0.029228,220
36,54,0.029069,221
c9,201,0.029069,222
2d,45,0.029050,223
d2,210,0.029050,224
7a,122,0.028211,225
85,133,0.028211,226
87,135,0.028060,227
78,120,0.028060,228
4b,75,0.026944,229
b4,180,0.026944,230
e4,228,0.026395,231
1b,27,0.026395,232
96,150,0.026339,233
69,105,0.026339,234
b2,178,0.024201,235
4d,77,0.024201,236
27,39,0.023687,237
d8,216,0.023687,238
56,86,0.023208,239
a9,169,0.023208,240
99,153,0.021949,241
66,102,0.021949,242
8b,139,0.021622,243
74,116,0.021622,244
0f,15,0.020914,245
f0,240,0.020914,246
5a,90,0.019967,247
a5,165,0.019967,248
cc,204,0.019627,249
33,51,0.019627,250
b1,177,0.017421,251
4e,78,0.017421,252
71,113,0.015924,253
8e,142,0.015924,254
9a,154,0.015188,255
65,101,0.015188,256
