00,0,0.240935,1
ff,255,0.240935,2
80,128,0.197429,3
7f,127,0.197429,4
df,223,0.185618,5
20,32,0.185618,6
ef,239,0.184817,7
10,16,0.184817,8
fb,251,0.182796,9
04,4,0.182796,10
fd,253,0.180502,11
02,2,0.180502,12
01,1,0.174980,13
fe,254,0.174980,14
bf,191,0.171834,15
40,64,0.171834,16
f7,247,0.171689,17
08,8,0.171689,18
90,144,0.143527,19
6f,111,0.143527,20
5f,95,0.140966,21
a0,160,0.140966,22
7b,123,0.138710,23
84,132,0.138710,24
7d,125,0.134620,25
82,130,0.134620,26
81,129,0.132664,27
7e,126,0.132664,28
cf,207,0.130620,29
30,48,0.130620,30
77,119,0.127956,31
88,136,0.127956,32
24,36,0.127584,33
db,219,0.127584,34
c0,192,0.127425,35
3f,63,0.127425,36
14,20,0.126852,37
eb,235,0.126852,38
22,34,0.122553,39
dd,221,0.122553,40
12,18,0.122328,41
ed,237,0.122328,42
21,33,0.120409,43
de,222,0.120409,44
f9,249,0.120184,45
06,6,0.120184,46
ee,238,0.118774,47
11,17,0.118774,48
d7,215,0.117944,49
28,40,0.117944,50
af,175,0.116971,51
50,80,0.116971,52
05,5,0.116639,53
fa,250,0.116639,54
60,96,0.115849,55
9f,159,0.115849,56
18,24,0.115063,57
e7,231,0.115063,58
44,68,0.114090,59
bb,187,0.114090,60
fc,252,0.113530,61
03,3,0.113530,62
f3,243,0.112840,63
0c,12,0.112840,64
42,66,0.109720,65
bd,189,0.109720,66
0a,10,0.108466,67
f5,245,0.108466,68
41,65,0.105917,69
be,190,0.105917,70
09,9,0.104328,71
f6,246,0.104328,72
48,72,0.102748,73
b7,183,0.102748,74
b0,176,0.087535,75
4f,79,0.087535,76
6b,107,0.084278,77
94,148,0.084278,78
5b,91,0.082894,79
a4,164,0.082894,80
6d,109,0.078733,81
92,146,0.078733,82
6e,110,0.077358,83
91,145,0.077358,84
5d,93,0.077131,85
a2,162,0.077131,86
5e,94,0.076691,87
a1,161,0.076691,88
79,121,0.074754,89
86,134,0.074754,90
d0,208,0.073804,91
2f,47,0.073804,92
7a,122,0.073401,93
85,133,0.073401,94
57,87,0.072898,95
a8,168,0.072898,96
98,152,0.072733,97
67,103,0.072733,98
cb,203,0.072310,99
34,52,0.072310,100
1f,31,0.071508,101
e0,224,0.071508,102
c4,196,0.069460,103
3b,59,0.069460,104
8c,140,0.068802,105
73,115,0.068802,106
7c,124,0.068759,107
83,131,0.068759,108
32,50,0.066337,109
cd,205,0.066337,110
31,49,0.064830,111
ce,206,0.064830,112
3d,61,0.064111,113
c2,194,0.064111,114
8a,138,0.063429,115
75,117,0.063429,116
d9,217,0.063292,117
26,38,0.063292,118
e9,233,0.063078,119
16,22,0.063078,120
3e,62,0.062486,121
c1,193,0.062486,122
da,218,0.061794,123
25,37,0.061794,124
70,112,0.061625,125
8f,143,0.061625,126
89,137,0.061570,127
76,118,0.061570,128
38,56,0.061461,129
c7,199,0.061461,130
15,21,0.060857,131
ea,234,0.060857,132
54,84,0.058689,133
ab,171,0.058689,134
37,55,0.058349,135
c8,200,0.058349,136
2c,44,0.058343,137
d3,211,0.058343,138
9b,155,0.058208,139
64,100,0.058208,140
1c,28,0.056825,141
e3,227,0.056825,142
dc,220,0.056590,143
23,35,0.056590,144
13,19,0.055935,145
ec,236,0.055935,146
f8,248,0.053244,147
07,7,0.053244,148
ad,173,0.053092,149
52,82,0.053092,150
2a,42,0.052472,151
d5,213,0.052472,152
9d,157,0.052447,153
62,98,0.052447,154
1a,26,0.051306,155
e5,229,0.051306,156
ae,174,0.050761,157
51,81,0.050761,158
9e,158,0.050756,159
61,97,0.050756,160
