00,0,0.271780,1
ff,255,0.271780,2
04,4,0.215202,3
fb,251,0.215202,4
01,1,0.209576,5
fe,254,0.209576,6
df,223,0.209440,7
20,32,0.209440,8
02,2,0.208717,9
fd,253,0.208717,10
f7,247,0.205515,11
08,8,0.205515,12
10,16,0.203287,13
ef,239,0.203287,14
bf,191,0.201934,15
40,64,0.201934,16
80,128,0.187858,17
7f,127,0.187858,18
24,36,0.153590,19
db,219,0.153590,20
f9,249,0.153254,21
06,6,0.153254,22
05,5,0.151757,23
fa,250,0.151757,24
f3,243,0.148995,25
0c,12,0.148995,26
fc,252,0.146114,27
03,3,0.146114,28
bb,187,0.145471,29
44,68,0.145471,30
eb,235,0.144847,31
14,20,0.144847,32
dd,221,0.144592,33
22,34,0.144592,34
de,222,0.144358,35
21,33,0.144358,36
f6,246,0.141554,37
09,9,0.141554,38
ee,238,0.141191,39
11,17,0.141191,40
28,40,0.140968,41
d7,215,0.140968,42
f5,245,0.139223,43
0a,10,0.139223,44
ed,237,0.138080,45
12,18,0.138080,46
60,96,0.137930,47
9f,159,0.137930,48
42,66,0.137462,49
bd,189,0.137462,50
41,65,0.137060,51
be,190,0.137060,52
cf,207,0.136854,53
30,48,0.136854,54
48,72,0.135052,55
b7,183,0.135052,56
e7,231,0.134357,57
18,24,0.134357,58
84,132,0.132770,59
7b,123,0.132770,60
50,80,0.132178,61
af,175,0.132178,62
81,129,0.125576,63
7e,126,0.125576,64
5f,95,0.125491,65
a0,160,0.125491,66
82,130,0.123316,67
7d,125,0.123316,68
77,119,0.121149,69
88,136,0.121149,70
90,144,0.119084,71
6f,111,0.119084,72
3f,63,0.116408,73
c0,192,0.116408,74
07,7,0.089037,75
f8,248,0.089037,76
d9,217,0.089032,77
26,38,0.089032,78
da,218,0.087871,79
25,37,0.087871,80
2c,44,0.084826,81
d3,211,0.084826,82
0d,13,0.084348,83
f2,242,0.084348,84
f1,241,0.083865,85
0e,14,0.083865,86
15,21,0.082004,87
ea,234,0.082004,88
64,100,0.081684,89
9b,155,0.081684,90
b9,185,0.081501,91
46,70,0.081501,92
16,22,0.081084,93
e9,233,0.081084,94
45,69,0.080418,95
ba,186,0.080418,96
cb,203,0.080283,97
34,52,0.080283,98
dc,220,0.079661,99
23,35,0.079661,100
4c,76,0.078082,101
b3,179,0.078082,102
e3,227,0.076966,103
1c,28,0.076966,104
0b,11,0.075631,105
f4,244,0.075631,106
29,41,0.075413,107
d6,214,0.075413,108
ec,236,0.074879,109
13,19,0.074879,110
ab,171,0.074354,111
54,84,0.074354,112
2a,42,0.074266,113
d5,213,0.074266,114
31,49,0.073031,115
ce,206,0.073031,116
43,67,0.072661,117
bc,188,0.072661,118
62,98,0.072079,119
9d,157,0.072079,120
9e,158,0.071801,121
61,97,0.071801,122
32,50,0.071513,123
cd,205,0.071513,124
19,25,0.070519,125
e6,230,0.070519,126
5b,91,0.069749,127
a4,164,0.069749,128
85,133,0.069235,129
7a,122,0.069235,130
49,73,0.069096,131
b6,182,0.069096,132
68,104,0.068945,133
97,151,0.068945,134
86,134,0.068592,135
79,121,0.068592,136
b5,181,0.068068,137
4a,74,0.068068,138
c7,199,0.067765,139
38,56,0.067765,140
e5,229,0.067748,141
1a,26,0.067748,142
ae,174,0.067306,143
51,81,0.067306,144
ad,173,0.065912,145
52,82,0.065912,146
8c,140,0.065370,147
73,115,0.065370,148
70,112,0.065323,149
8f,143,0.065323,150
a7,167,0.062681,151
58,88,0.062681,152
94,148,0.062247,153
6b,107,0.062247,154
c4,196,0.061341,155
3b,59,0.061341,156
37,55,0.061000,157
c8,200,0.061000,158
a1,161,0.060634,159
5e,94,0.060634,160
83,131,0.060487,161
7c,124,0.060487,162
a8,168,0.060463,163
57,87,0.060463,164
a2,162,0.059448,165
5d,93,0.059448,166
76,118,0.057093,167
89,137,0.057093,168
91,145,0.055513,169
6e,110,0.055513,170
75,117,0.054925,171
8a,138,0.054925,172
1f,31,0.054167,173
e0,224,0.054167,174
4f,79,0.053337,175
b0,176,0.053337,176
92,146,0.053040,177
6d,109,0.053040,178
3e,62,0.052806,179
c1,193,0.052806,180
c2,194,0.051746,181
3d,61,0.051746,182
17,23,0.050999,183
e8,232,0.050999,184
98,152,0.049920,185
67,103,0.049920,186
2f,47,0.046554,187
d0,208,0.046554,188
ca,202,0.045538,189
35,53,0.045538,190
aa,170,0.044789,191
55,85,0.044789,192
1d,29,0.043854,193
e2,226,0.043854,194
c9,201,0.040676,195
36,54,0.040676,196
a9,169,0.039950,197
56,86,0.039950,198
9c,156,0.038242,199
63,99,0.038242,200
cc,204,0.036272,201
33,51,0.036272,202
ac,172,0.035683,203
53,83,0.035683,204
8b,139,0.035332,205
74,116,0.035332,206
4d,77,0.034834,207
b2,178,0.034834,208
4e,78,0.033666,209
b1,177,0.033666,210
1e,30,0.033652,211
e1,225,0.033652,212
f0,240,0.032782,213
0f,15,0.032782,214
59,89,0.031531,215
a6,166,0.031531,216
2d,45,0.031251,217
d2,210,0.031251,218
71,113,0.030970,219
8e,142,0.030970,220
66,102,0.029920,221
99,153,0.029920,222
b4,180,0.029658,223
4b,75,0.029658,224
a3,163,0.029593,225
5c,92,0.029593,226
1b,27,0.029568,227
e4,228,0.029568,228
3c,60,0.029449,229
c3,195,0.029449,230
27,39,0.029226,231
d8,216,0.029226,232
c6,198,0.027167,233
39,57,0.027167,234
b8,184,0.026622,235
47,71,0.026622,236
96,150,0.026116,237
69,105,0.026116,238
2e,46,0.025988,239
d1,209,0.025988,240
6a,106,0.025595,241
95,149,0.025595,242
72,114,0.025364,243
8d,141,0.025364,244
6c,108,0.024824,245
93,147,0.024824,246
65,101,0.022816,247
9a,154,0.022816,248
a5,165,0.022483,249
5a,90,0.022483,250
3a,58,0.022451,251
c5,197,0.022451,252
d4,212,0.022419,253
2b,43,0.022419,254
78,120,0.018164,255
87,135,0.018164,256
