00,0,0.253676,1
ff,255,0.253676,2
ef,239,0.201743,3
10,16,0.201743,4
02,2,0.200028,5
fd,253,0.200028,6
01,1,0.197680,7
fe,254,0.197680,8
bf,191,0.189782,9
40,64,0.189782,10
f7,247,0.189775,11
08,8,0.189775,12
df,223,0.183216,13
20,32,0.183216,14
80,128,0.181489,15
7f,127,0.181489,16
fb,251,0.168169,17
04,4,0.168169,18
ed,237,0.148814,19
12,18,0.148814,20
11,17,0.144803,21
ee,238,0.144803,22
fc,252,0.144766,23
03,3,0.144766,24
0a,10,0.140061,25
f5,245,0.140061,26
18,24,0.139163,27
e7,231,0.139163,28
bd,189,0.138048,29
42,66,0.138048,30
50,80,0.136686,31
af,175,0.136686,32
09,9,0.136150,33
f6,246,0.136150,34
41,65,0.134447,35
be,190,0.134447,36
22,34,0.130917,37
dd,221,0.130917,38
cf,207,0.130906,39
30,48,0.130906,40
7d,125,0.129969,41
82,130,0.129969,42
6f,111,0.129527,43
90,144,0.129527,44
21,33,0.129397,45
de,222,0.129397,46
b7,183,0.129224,47
48,72,0.129224,48
7e,126,0.124929,49
81,129,0.124929,50
28,40,0.122135,51
d7,215,0.122135,52
9f,159,0.121461,53
60,96,0.121461,54
88,136,0.117551,55
77,119,0.117551,56
c0,192,0.117434,57
3f,63,0.117434,58
f9,249,0.116795,59
06,6,0.116795,60
eb,235,0.115284,61
14,20,0.115284,62
fa,250,0.112643,63
05,5,0.112643,64
a0,160,0.110835,65
5f,95,0.110835,66
f3,243,0.106275,67
0c,12,0.106275,68
44,68,0.105572,69
bb,187,0.105572,70
24,36,0.099966,71
db,219,0.099966,72
7b,123,0.097136,73
84,132,0.097136,74
13,19,0.092893,75
ec,236,0.092893,76
e5,229,0.089070,77
1a,26,0.089070,78
0b,11,0.086030,79
f4,244,0.086030,80
ad,173,0.085802,81
52,82,0.085802,82
19,25,0.084208,83
e6,230,0.084208,84
43,67,0.083296,85
bc,188,0.083296,86
51,81,0.081198,87
ae,174,0.081198,88
b5,181,0.079576,89
4a,74,0.079576,90
cd,205,0.079509,91
32,50,0.079509,92
6d,109,0.077927,93
92,146,0.077927,94
dc,220,0.077463,95
23,35,0.077463,96
a7,167,0.076966,97
58,88,0.076966,98
ce,206,0.076156,99
31,49,0.076156,100
49,73,0.074979,101
b6,182,0.074979,102
7c,124,0.074030,103
83,131,0.074030,104
cc,204,0.073656,105
33,51,0.073656,106
2a,42,0.072474,107
d5,213,0.072474,108
91,145,0.072404,109
6e,110,0.072404,110
b3,179,0.071132,111
4c,76,0.071132,112
38,56,0.070659,113
c7,199,0.070659,114
62,98,0.070463,115
9d,157,0.070463,116
29,41,0.069051,117
d6,214,0.069051,118
75,117,0.068872,119
8a,138,0.068872,120
70,112,0.068407,121
8f,143,0.068407,122
c2,194,0.067193,123
3d,61,0.067193,124
61,97,0.067163,125
9e,158,0.067163,126
98,152,0.066776,127
67,103,0.066776,128
2f,47,0.064863,129
d0,208,0.064863,130
e9,233,0.064591,131
16,22,0.064591,132
89,137,0.063638,133
76,118,0.063638,134
3e,62,0.062079,135
c1,193,0.062079,136
07,7,0.061946,137
f8,248,0.061946,138
97,151,0.061876,139
68,104,0.061876,140
b2,178,0.061369,141
4d,77,0.061369,142
5d,93,0.060516,143
a2,162,0.060516,144
5c,92,0.060358,145
a3,163,0.060358,146
15,21,0.059747,147
ea,234,0.059747,148
b0,176,0.058818,149
4f,79,0.058818,150
b1,177,0.057704,151
4e,78,0.057704,152
f1,241,0.057279,153
0e,14,0.057279,154
c8,200,0.056799,155
37,55,0.056799,156
a1,161,0.056408,157
5e,94,0.056408,158
b9,185,0.055323,159
46,70,0.055323,160
1c,28,0.054724,161
e3,227,0.054724,162
54,84,0.052593,163
ab,171,0.052593,164
f2,242,0.052516,165
0d,13,0.052516,166
6c,108,0.051526,167
93,147,0.051526,168
ba,186,0.050665,169
45,69,0.050665,170
57,87,0.050344,171
a8,168,0.050344,172
73,115,0.049917,173
8c,140,0.049917,174
26,38,0.049272,175
d9,217,0.049272,176
e0,224,0.049098,177
1f,31,0.049098,178
cb,203,0.047069,179
34,52,0.047069,180
79,121,0.046321,181
86,134,0.046321,182
da,218,0.045358,183
25,37,0.045358,184
6b,107,0.043888,185
94,148,0.043888,186
85,133,0.041109,187
7a,122,0.041109,188
72,114,0.039924,189
8d,141,0.039924,190
63,99,0.039769,191
9c,156,0.039769,192
d3,211,0.039763,193
2c,44,0.039763,194
9b,155,0.038174,195
64,100,0.038174,196
17,23,0.038017,197
e8,232,0.038017,198
3b,59,0.037895,199
c4,196,0.037895,200
71,113,0.036584,201
8e,142,0.036584,202
ac,172,0.034041,203
53,83,0.034041,204
e4,228,0.033955,205
1b,27,0.033955,206
b4,180,0.033653,207
4b,75,0.033653,208
36,54,0.033617,209
c9,201,0.033617,210
5b,91,0.033388,211
a4,164,0.033388,212
d8,216,0.033281,213
27,39,0.033281,214
3c,60,0.031759,215
c3,195,0.031759,216
35,53,0.030079,217
ca,202,0.030079,218
74,116,0.029794,219
8b,139,0.029794,220
95,149,0.029200,221
6a,106,0.029200,222
3a,58,0.027494,223
c5,197,0.027494,224
d4,212,0.027063,225
2b,43,0.027063,226
5a,90,0.027025,227
a5,165,0.027025,228
1d,29,0.026768,229
e2,226,0.026768,230
66,102,0.024658,231
99,153,0.024658,232
39,57,0.024434,233
c6,198,0.024434,234
f0,240,0.023501,235
0f,15,0.023501,236
1e,30,0.023060,237
e1,225,0.023060,238
b8,184,0.022585,239
47,71,0.022585,240
59,89,0.022115,241
a6,166,0.022115,242
69,105,0.021498,243
96,150,0.021498,244
55,85,0.020652,245
aa,170,0.020652,246
56,86,0.020104,247
a9,169,0.020104,248
2d,45,0.017389,249
d2,210,0.017389,250
65,101,0.016940,251
9a,154,0.016940,252
87,135,0.015049,253
78,120,0.015049,254
d1,209,0.013287,255
2e,46,0.013287,256
