2d,45,0.042261,208
4b,75,0.040515,209
b4,180,0.040515,210
99,153,0.040117,211
66,102,0.040117,212
93,147,0.038478,213
6c,108,0.038478,214
47,71,0.038024,215
b8,184,0.038024,216
ca,202,0.037638,217
35,53,0.037638,218
cc,204,0.036990,219
33,51,0.036990,220
aa,170,0.036963,221
55,85,0.036963,222
1e,30,0.036178,223
e1,225,0.036178,224
e4,228,0.035082,225
1b,27,0.035082,226
27,39,0.033586,227
d8,216,0.033586,228
a3,163,0.033351,229
5c,92,0.033351,230
9a,154,0.033091,231
65,101,0.033091,232
f0,240,0.032673,233
0f,15,0.032673,234
8e,142,0.030634,235
71,113,0.030634,236
87,135,0.028390,237
78,120,0.028390,238
95,149,0.028296,239
6a,106,0.028296,240
96,150,0.026491,241
69,105,0.026491,242
9c,156,0.025610,243
63,99,0.025610,244
8b,139,0.024201,245
74,116,0.024201,246
e8,232,0.023473,247
17,23,0.023473,248
56,86,0.021643,249
a9,169,0.021643,250
a5,165,0.021538,251
5a,90,0.021538,252
53,83,0.019294,253
ac,172,0.019294,254
8d,141,0.018757,255
72,114,0.018757,256
